CustomerID,recence_jours,frequence,montant_total,cluster,profil
17203,36,10,5564.09,3,Clients VIP / fidèles
17204,175,9,5504.6900000000005,3,Clients VIP / fidèles
17205,54,3,999.35,0,Clients VIP / fidèles
17206,53,1,204.24,2,Clients perdus / inactifs
17207,652,1,291.77,1,Clients perdus / inactifs
17208,396,1,111.15,1,Clients perdus / inactifs
17209,649,3,595.7,1,Clients perdus / inactifs
17210,393,1,251.72,1,Clients perdus / inactifs
17211,27,13,3773.35,3,Clients VIP / fidèles
17212,253,3,794.41,0,Clients VIP / fidèles
17213,40,13,4869.400000000001,3,Clients VIP / fidèles
17214,60,6,1059.1200000000001,0,Clients VIP / fidèles
17215,464,1,186.15,1,Clients perdus / inactifs
17216,554,1,63.6,1,Clients perdus / inactifs
17217,234,2,210.1,2,Clients perdus / inactifs
17218,4,18,3889.39,3,Clients VIP / fidèles
17219,32,2,259.13,2,Clients perdus / inactifs
17220,24,21,4451.41,3,Clients VIP / fidèles
17221,7,5,976.62,0,Clients VIP / fidèles
17222,65,6,1563.6100000000001,0,Clients VIP / fidèles
17223,310,3,523.04,1,Clients perdus / inactifs
17224,501,1,100.86,1,Clients perdus / inactifs
17225,582,1,131.15,1,Clients perdus / inactifs
17226,309,3,895.47,0,Clients VIP / fidèles
17227,19,12,1878.93,0,Clients VIP / fidèles
17228,16,13,2820.03,3,Clients VIP / fidèles
17229,96,2,318.76,2,Clients perdus / inactifs
17230,264,18,9388.49,3,Clients VIP / fidèles
17231,12,25,7064.8,3,Clients VIP / fidèles
17232,3,2,417.77,2,Clients perdus / inactifs
17233,35,3,560.86,2,Clients perdus / inactifs
17234,183,1,149.89000000000001,2,Clients perdus / inactifs
17235,25,8,1562.98,0,Clients VIP / fidèles
17236,13,12,1929.26,0,Clients VIP / fidèles
17237,11,4,994.13,0,Clients VIP / fidèles
17238,3,32,7331.17,3,Clients VIP / fidèles
17239,313,4,1189.45,0,Clients VIP / fidèles
17240,596,1,130.6,1,Clients perdus / inactifs
17241,385,12,2736.64,0,Clients VIP / fidèles
17242,108,5,2889.28,0,Clients VIP / fidèles
17243,1,69,20184.68,3,Clients VIP / fidèles
17244,53,5,1826.04,0,Clients VIP / fidèles
17245,205,2,371.63,2,Clients perdus / inactifs
17246,547,2,38.92,1,Clients perdus / inactifs
17247,15,1,280.09000000000003,2,Clients perdus / inactifs
17248,120,2,500.54,2,Clients perdus / inactifs
17249,429,1,68.03,1,Clients perdus / inactifs
17250,4,2,381.97,2,Clients perdus / inactifs
17251,363,3,798.98,1,Clients perdus / inactifs
17252,117,2,348.91,2,Clients perdus / inactifs
17253,18,1,178.26,2,Clients perdus / inactifs
17254,5,3,469.48,2,Clients perdus / inactifs
17255,41,4,781.7,0,Clients VIP / fidèles
17256,107,5,498.93,0,Clients VIP / fidèles
17257,436,2,189.78,1,Clients perdus / inactifs
17258,397,2,417.3,1,Clients perdus / inactifs
17259,148,6,1452.39,0,Clients VIP / fidèles
17260,411,1,120.95,1,Clients perdus / inactifs
17261,510,1,221.59,1,Clients perdus / inactifs
17262,52,11,2488.76,0,Clients VIP / fidèles
17263,208,1,63.440000000000005,2,Clients perdus / inactifs
17264,424,1,268.28,1,Clients perdus / inactifs
17265,139,2,550.01,2,Clients perdus / inactifs
17266,2,5,501.71999999999997,0,Clients VIP / fidèles
17267,127,2,317.2,2,Clients perdus / inactifs
17268,108,11,1733.8899999999999,0,Clients VIP / fidèles
17269,386,1,491.81,1,Clients perdus / inactifs
17270,469,2,601.4499999999999,1,Clients perdus / inactifs
17271,736,1,204.3,1,Clients perdus / inactifs
17272,42,4,2148.63,0,Clients VIP / fidèles
17273,424,1,141.12,1,Clients perdus / inactifs
17274,35,2,573.22,2,Clients perdus / inactifs
17275,383,1,114.1,1,Clients perdus / inactifs
17276,402,1,501.24,1,Clients perdus / inactifs
17277,228,2,1065.3500000000001,2,Clients perdus / inactifs
17278,241,2,271.24,2,Clients perdus / inactifs
17279,58,1,187.82999999999998,2,Clients perdus / inactifs
17280,438,1,118.85999999999999,1,Clients perdus / inactifs
17281,374,6,797.8499999999999,0,Clients VIP / fidèles
17282,130,5,2308.54,0,Clients VIP / fidèles
17283,379,1,188.46,1,Clients perdus / inactifs
17284,60,7,2558.6,0,Clients VIP / fidèles
17285,628,2,400.44,1,Clients perdus / inactifs
17286,22,3,389.18,2,Clients perdus / inactifs
17287,26,21,3826.86,3,Clients VIP / fidèles
17288,9,11,2468.43,3,Clients VIP / fidèles
17289,32,9,2041.8,0,Clients VIP / fidèles
17290,4,8,1427.48,0,Clients VIP / fidèles
17291,308,1,550.8000000000001,1,Clients perdus / inactifs
17292,472,2,271.75,1,Clients perdus / inactifs
17293,8,17,3750.63,3,Clients VIP / fidèles
17294,669,2,467.78999999999996,1,Clients perdus / inactifs
17295,29,3,547.0,2,Clients perdus / inactifs
17296,730,1,338.13,1,Clients perdus / inactifs
17297,17,1,128.18,2,Clients perdus / inactifs
17298,101,5,938.36,0,Clients VIP / fidèles
17299,12,6,993.23,0,Clients VIP / fidèles
17300,391,2,393.64,1,Clients perdus / inactifs
17301,21,2,294.39,2,Clients perdus / inactifs
17302,15,5,1135.63,0,Clients VIP / fidèles
17303,361,1,250.04,1,Clients perdus / inactifs
17304,534,1,111.5,1,Clients perdus / inactifs
17305,649,1,2135.46,1,Clients perdus / inactifs
17306,11,21,9782.35,3,Clients VIP / fidèles
17307,395,11,3999.8900000000003,0,Clients VIP / fidèles
17308,393,2,4511.76,0,Clients VIP / fidèles
17309,95,3,320.39,2,Clients perdus / inactifs
17310,387,2,1025.1,1,Clients perdus / inactifs
17311,78,6,3566.56,0,Clients VIP / fidèles
17312,139,3,644.3,2,Clients perdus / inactifs
17313,31,1,2328.84,0,Clients VIP / fidèles
17314,25,17,4904.43,3,Clients VIP / fidèles
17315,2,41,9559.5,3,Clients VIP / fidèles
17316,420,1,124.45,1,Clients perdus / inactifs
17317,46,3,2600.34,0,Clients VIP / fidèles
17318,725,1,157.32999999999998,1,Clients perdus / inactifs
17319,669,1,29.1,1,Clients perdus / inactifs
17320,100,6,2444.85,0,Clients VIP / fidèles
17321,8,6,1665.21,0,Clients VIP / fidèles
17322,376,5,922.59,0,Clients VIP / fidèles
17323,15,12,1547.64,0,Clients VIP / fidèles
17324,18,12,2171.07,3,Clients VIP / fidèles
17325,280,3,609.5699999999999,2,Clients perdus / inactifs
17326,408,2,312.35,1,Clients perdus / inactifs
17327,410,2,152.35,1,Clients perdus / inactifs
17328,673,1,104.7,1,Clients perdus / inactifs
17329,14,5,998.53,0,Clients VIP / fidèles
17330,23,4,423.8,2,Clients perdus / inactifs
17331,124,1,175.2,2,Clients perdus / inactifs
17332,528,5,827.77,1,Clients perdus / inactifs
17333,86,1,494.25,2,Clients perdus / inactifs
17334,302,3,635.15,1,Clients perdus / inactifs
17335,384,2,497.04,1,Clients perdus / inactifs
17336,472,1,81.12,1,Clients perdus / inactifs
17337,151,4,1979.61,0,Clients VIP / fidèles
17338,17,17,11880.54,3,Clients VIP / fidèles
17339,94,3,302.36,2,Clients perdus / inactifs
17340,30,18,19617.95,3,Clients VIP / fidèles
17341,157,5,1272.21,0,Clients VIP / fidèles
17342,380,4,1227.54,1,Clients perdus / inactifs
17343,355,6,1259.94,0,Clients VIP / fidèles
17344,46,2,457.36,2,Clients perdus / inactifs
17345,15,10,1586.6299999999999,0,Clients VIP / fidèles
17346,4,26,4991.41,3,Clients VIP / fidèles
17347,86,1,228.96,2,Clients perdus / inactifs
17348,15,9,2430.99,0,Clients VIP / fidèles
17349,179,5,772.41,0,Clients VIP / fidèles
17350,8,7,1893.7,0,Clients VIP / fidèles
17351,36,12,1964.38,0,Clients VIP / fidèles
17352,696,1,36.25,1,Clients perdus / inactifs
17353,129,4,3242.0,0,Clients VIP / fidèles
17354,51,4,3133.96,0,Clients VIP / fidèles
17355,386,1,273.31,1,Clients perdus / inactifs
17356,312,5,946.47,0,Clients VIP / fidèles
17357,24,2,384.39,2,Clients perdus / inactifs
17358,303,5,861.01,0,Clients VIP / fidèles
17359,11,2,284.46,2,Clients perdus / inactifs
17360,17,6,1200.51,0,Clients VIP / fidèles
17361,49,5,871.79,0,Clients VIP / fidèles
17362,239,7,1024.04,0,Clients VIP / fidèles
17363,395,3,920.46,1,Clients perdus / inactifs
17364,1,28,11972.92,3,Clients VIP / fidèles
17365,13,15,8179.45,3,Clients VIP / fidèles
17366,432,2,1077.24,1,Clients perdus / inactifs
17367,238,1,167.55,2,Clients perdus / inactifs
17368,23,14,2758.29,3,Clients VIP / fidèles
17369,456,1,979.1999999999999,1,Clients perdus / inactifs
17370,73,4,446.18,2,Clients perdus / inactifs
17371,17,6,651.37,0,Clients VIP / fidèles
17372,41,27,4316.46,3,Clients VIP / fidèles
17373,40,7,1167.5,0,Clients VIP / fidèles
17374,219,3,727.11,2,Clients perdus / inactifs
17375,199,4,660.55,0,Clients VIP / fidèles
17376,71,4,453.64,2,Clients perdus / inactifs
17377,24,78,17639.23,3,Clients VIP / fidèles
17378,374,1,10.95,1,Clients perdus / inactifs
17379,11,1,389.71999999999997,2,Clients perdus / inactifs
17380,434,3,645.0,1,Clients perdus / inactifs
17381,9,38,36398.65,3,Clients VIP / fidèles
17382,65,8,902.28,0,Clients VIP / fidèles
17383,4,2,304.09,2,Clients perdus / inactifs
17384,19,3,507.55,2,Clients perdus / inactifs
17385,15,1,256.11,2,Clients perdus / inactifs
17386,8,7,2812.77,0,Clients VIP / fidèles
17387,20,2,746.81,2,Clients perdus / inactifs
17388,78,11,2675.37,3,Clients VIP / fidèles
17389,1,61,57215.33,3,Clients VIP / fidèles
17390,421,1,149.3,1,Clients perdus / inactifs
17391,164,2,508.8,2,Clients perdus / inactifs
17392,307,3,579.92,1,Clients perdus / inactifs
17393,411,2,381.15,1,Clients perdus / inactifs
17394,219,1,203.86999999999998,2,Clients perdus / inactifs
17395,508,1,97.5,1,Clients perdus / inactifs
17396,39,13,8391.6,3,Clients VIP / fidèles
17397,22,3,1198.28,0,Clients VIP / fidèles
17398,115,3,653.38,2,Clients perdus / inactifs
17400,126,8,4623.28,0,Clients VIP / fidèles
17401,541,1,114.85,1,Clients perdus / inactifs
17402,5,22,4600.5599999999995,3,Clients VIP / fidèles
17403,36,2,382.87,2,Clients perdus / inactifs
17404,4,21,47638.12,3,Clients VIP / fidèles
17405,1,3,1031.41,0,Clients VIP / fidèles
17406,333,13,4186.95,3,Clients VIP / fidèles
17407,412,1,552.9,1,Clients perdus / inactifs
17408,163,3,316.09000000000003,2,Clients perdus / inactifs
17409,185,10,7793.51,3,Clients VIP / fidèles
17410,16,5,1214.72,0,Clients VIP / fidèles
17411,12,5,1425.38,0,Clients VIP / fidèles
17412,3,16,4220.22,3,Clients VIP / fidèles
17413,405,2,560.14,1,Clients perdus / inactifs
17414,44,6,2249.52,0,Clients VIP / fidèles
17415,80,1,507.84,2,Clients perdus / inactifs
17416,30,22,17298.45,3,Clients VIP / fidèles
17417,549,1,164.18,1,Clients perdus / inactifs
17418,42,3,670.0600000000001,2,Clients perdus / inactifs
17419,11,18,6126.25,3,Clients VIP / fidèles
17420,50,6,953.58,0,Clients VIP / fidèles
17421,386,3,1059.41,1,Clients perdus / inactifs
17422,16,11,3594.76,3,Clients VIP / fidèles
17423,46,3,1118.95,0,Clients VIP / fidèles
17425,19,2,759.17,2,Clients perdus / inactifs
17426,8,13,8077.77,3,Clients VIP / fidèles
17427,72,1,100.8,2,Clients perdus / inactifs
17428,1,45,31466.760000000002,3,Clients VIP / fidèles
17429,128,5,1357.46,0,Clients VIP / fidèles
17430,33,4,622.57,0,Clients VIP / fidèles
17431,313,1,403.3,1,Clients perdus / inactifs
17432,18,9,1728.99,0,Clients VIP / fidèles
17433,88,2,569.96,2,Clients perdus / inactifs
17434,2,7,2373.82,0,Clients VIP / fidèles
17435,411,1,331.35,1,Clients perdus / inactifs
17436,2,5,534.06,0,Clients VIP / fidèles
17437,530,1,369.68,1,Clients perdus / inactifs
17438,254,5,1422.77,0,Clients VIP / fidèles
17439,656,1,325.74,1,Clients perdus / inactifs
17440,157,4,323.58,2,Clients perdus / inactifs
17441,732,1,293.35,1,Clients perdus / inactifs
17442,37,15,4620.3,3,Clients VIP / fidèles
17443,220,1,534.24,2,Clients perdus / inactifs
17444,152,2,2389.1,0,Clients VIP / fidèles
17446,177,2,120.9,2,Clients perdus / inactifs
17447,40,2,541.53,2,Clients perdus / inactifs
17448,529,41,14448.67,3,Clients VIP / fidèles
17449,2,13,4865.15,3,Clients VIP / fidèles
17450,8,51,244784.25,3,Clients VIP / fidèles
17451,1,7,1721.4,0,Clients VIP / fidèles
17453,18,2,486.71999999999997,2,Clients perdus / inactifs
17454,192,10,1547.94,0,Clients VIP / fidèles
17455,204,1,131.7,2,Clients perdus / inactifs
17456,365,2,975.5600000000001,1,Clients perdus / inactifs
17457,127,14,5984.8099999999995,3,Clients VIP / fidèles
17458,15,2,529.58,2,Clients perdus / inactifs
17459,43,2,657.3,2,Clients perdus / inactifs
17460,94,16,2157.9700000000003,3,Clients VIP / fidèles
17461,23,3,735.82,0,Clients VIP / fidèles
17462,60,2,675.69,2,Clients perdus / inactifs
17463,16,7,2535.26,0,Clients VIP / fidèles
17464,158,3,907.14,0,Clients VIP / fidèles
17465,426,7,2542.79,0,Clients VIP / fidèles
17466,10,2,763.28,2,Clients perdus / inactifs
17467,395,1,102.6,1,Clients perdus / inactifs
17468,10,3,194.8,2,Clients perdus / inactifs
17469,16,17,5051.25,3,Clients VIP / fidèles
17470,45,11,2626.47,3,Clients VIP / fidèles
17471,475,1,321.65000000000003,1,Clients perdus / inactifs
17472,191,4,922.35,0,Clients VIP / fidèles
17473,409,2,607.0,1,Clients perdus / inactifs
17474,600,1,1047.0,1,Clients perdus / inactifs
17475,79,1,194.37,2,Clients perdus / inactifs
17476,396,2,489.86,1,Clients perdus / inactifs
17477,613,2,1144.3,1,Clients perdus / inactifs
17478,408,2,1272.8,1,Clients perdus / inactifs
17479,633,1,389.26000000000005,1,Clients perdus / inactifs
17480,78,2,882.23,2,Clients perdus / inactifs
17481,4,4,1255.59,0,Clients VIP / fidèles
17482,487,2,775.64,1,Clients perdus / inactifs
17483,65,4,591.73,0,Clients VIP / fidèles
17484,576,2,209.57,1,Clients perdus / inactifs
17486,261,1,396.87,2,Clients perdus / inactifs
17487,728,1,160.55,1,Clients perdus / inactifs
17488,641,1,336.5,1,Clients perdus / inactifs
17489,59,2,376.64,2,Clients perdus / inactifs
17490,1,9,2750.5,0,Clients VIP / fidèles
17491,1,17,5653.67,3,Clients VIP / fidèles
17492,248,3,1122.42,0,Clients VIP / fidèles
17493,385,1,100.91000000000001,1,Clients perdus / inactifs
17494,502,1,54.699999999999996,1,Clients perdus / inactifs
17495,8,3,806.72,0,Clients VIP / fidèles
17496,359,4,1412.89,0,Clients VIP / fidèles
17497,390,2,287.25,1,Clients perdus / inactifs
17498,76,1,272.22,2,Clients perdus / inactifs
17499,290,2,1341.39,0,Clients VIP / fidèles
17500,17,3,1138.0,0,Clients VIP / fidèles
17501,221,2,288.6,2,Clients perdus / inactifs
17502,9,4,689.1,0,Clients VIP / fidèles
17503,3,2,558.96,2,Clients perdus / inactifs
17504,206,18,9490.17,3,Clients VIP / fidèles
17505,162,5,2435.48,0,Clients VIP / fidèles
17506,76,1,302.2,2,Clients perdus / inactifs
17507,262,2,605.58,2,Clients perdus / inactifs
17508,281,8,4579.23,0,Clients VIP / fidèles
17509,58,8,6083.64,3,Clients VIP / fidèles
17510,25,2,514.56,2,Clients perdus / inactifs
17511,3,60,172132.87,3,Clients VIP / fidèles
17512,29,18,5467.820000000001,3,Clients VIP / fidèles
17513,72,3,1158.8,0,Clients VIP / fidèles
17514,128,2,522.0,2,Clients perdus / inactifs
17515,31,9,1602.51,0,Clients VIP / fidèles
17516,15,6,947.5,0,Clients VIP / fidèles
17517,309,1,153.94,1,Clients perdus / inactifs
17518,426,2,329.42,1,Clients perdus / inactifs
17519,17,15,4774.17,3,Clients VIP / fidèles
17520,54,1,546.81,2,Clients perdus / inactifs
17521,30,5,1278.06,0,Clients VIP / fidèles
17522,2,5,1066.15,0,Clients VIP / fidèles
17523,11,4,652.74,0,Clients VIP / fidèles
17524,361,3,539.14,1,Clients perdus / inactifs
17525,360,3,1161.9,1,Clients perdus / inactifs
17526,5,12,3939.24,3,Clients VIP / fidèles
17527,54,4,939.37,0,Clients VIP / fidèles
17528,1,8,3628.5,0,Clients VIP / fidèles
17529,610,2,1240.25,1,Clients perdus / inactifs
17530,1,12,2787.1,3,Clients VIP / fidèles
17531,190,3,1266.82,0,Clients VIP / fidèles
17532,386,1,65.34,1,Clients perdus / inactifs
17533,435,1,34.8,1,Clients perdus / inactifs
17534,54,5,1668.83,0,Clients VIP / fidèles
17535,280,1,164.4,2,Clients perdus / inactifs
17536,177,3,364.83,2,Clients perdus / inactifs
17537,30,2,887.67,2,Clients perdus / inactifs
17538,26,1,98.42,2,Clients perdus / inactifs
17539,628,3,1161.84,1,Clients perdus / inactifs
17540,25,6,1590.6000000000001,0,Clients VIP / fidèles
17541,510,1,119.86,1,Clients perdus / inactifs
17542,270,3,340.85,2,Clients perdus / inactifs
17543,550,1,120.05,1,Clients perdus / inactifs
17544,390,3,944.82,1,Clients perdus / inactifs
17545,43,6,1409.8600000000001,0,Clients VIP / fidèles
17547,376,2,727.85,1,Clients perdus / inactifs
17548,234,4,731.26,0,Clients VIP / fidèles
17549,24,2,148.86,2,Clients perdus / inactifs
17550,197,9,2506.64,0,Clients VIP / fidèles
17551,359,1,290.34,1,Clients perdus / inactifs
17552,60,12,2786.77,3,Clients VIP / fidèles
17553,130,4,3757.6,0,Clients VIP / fidèles
17554,1,5,1952.45,0,Clients VIP / fidèles
17555,20,5,1045.74,0,Clients VIP / fidèles
17556,206,2,300.67,2,Clients perdus / inactifs
17557,14,4,575.46,0,Clients VIP / fidèles
17558,393,1,259.17,1,Clients perdus / inactifs
17559,513,1,167.62,1,Clients perdus / inactifs
17560,95,8,1895.8,0,Clients VIP / fidèles
17561,19,4,703.02,0,Clients VIP / fidèles
17562,14,7,1122.38,0,Clients VIP / fidèles
17563,578,2,392.38,1,Clients perdus / inactifs
17564,24,3,454.01,2,Clients perdus / inactifs
17565,587,1,131.83,1,Clients perdus / inactifs
17566,8,2,869.77,2,Clients perdus / inactifs
17567,7,9,4838.08,3,Clients VIP / fidèles
17568,633,1,374.45,1,Clients perdus / inactifs
17569,332,1,344.14,1,Clients perdus / inactifs
17571,50,5,1629.66,0,Clients VIP / fidèles
17572,71,10,652.21,0,Clients VIP / fidèles
17573,29,3,380.6,2,Clients perdus / inactifs
17574,243,1,185.65,2,Clients perdus / inactifs
17575,667,1,171.7,1,Clients perdus / inactifs
17576,8,41,8705.6,3,Clients VIP / fidèles
17577,645,2,348.75,1,Clients perdus / inactifs
17578,218,7,1047.33,0,Clients VIP / fidèles
17579,5,4,753.28,0,Clients VIP / fidèles
17580,253,5,538.07,0,Clients VIP / fidèles
17581,1,43,17951.17,3,Clients VIP / fidèles
17582,236,5,1446.95,0,Clients VIP / fidèles
17583,560,1,135.95,1,Clients perdus / inactifs
17584,7,6,5309.42,0,Clients VIP / fidèles
17585,109,7,2064.71,0,Clients VIP / fidèles
17586,619,1,167.4,1,Clients perdus / inactifs
17587,628,1,173.76,1,Clients perdus / inactifs
17588,100,7,2939.55,0,Clients VIP / fidèles
17589,60,18,13806.27,3,Clients VIP / fidèles
17590,2,3,1466.77,0,Clients VIP / fidèles
17591,73,8,2339.32,0,Clients VIP / fidèles
17592,739,1,148.3,1,Clients perdus / inactifs
17593,4,11,8092.32,3,Clients VIP / fidèles
17594,85,4,2497.88,0,Clients VIP / fidèles
17595,12,2,386.69,2,Clients perdus / inactifs
17596,23,13,4491.46,3,Clients VIP / fidèles
17597,214,5,3484.09,0,Clients VIP / fidèles
17598,381,1,409.98,1,Clients perdus / inactifs
17599,478,1,52.05,1,Clients perdus / inactifs
17600,18,1,161.67000000000002,2,Clients perdus / inactifs
17601,239,2,412.65999999999997,2,Clients perdus / inactifs
17602,2,14,7354.43,3,Clients VIP / fidèles
17603,78,4,1788.38,0,Clients VIP / fidèles
17604,217,6,942.38,0,Clients VIP / fidèles
17605,590,1,160.75,1,Clients perdus / inactifs
17606,737,1,87.30000000000001,1,Clients perdus / inactifs
17607,376,1,333.81,1,Clients perdus / inactifs
17608,33,4,488.06,2,Clients perdus / inactifs
17609,41,11,1875.36,0,Clients VIP / fidèles
17610,540,5,1511.94,1,Clients perdus / inactifs
17611,7,28,8287.53,3,Clients VIP / fidèles
17612,53,18,5394.86,3,Clients VIP / fidèles
17613,23,14,4544.55,3,Clients VIP / fidèles
17614,57,1,386.32,2,Clients perdus / inactifs
17615,130,6,721.8,0,Clients VIP / fidèles
17616,174,4,734.4,0,Clients VIP / fidèles
17617,559,1,385.19,1,Clients perdus / inactifs
17618,6,11,4001.64,3,Clients VIP / fidèles
17619,312,1,214.37,1,Clients perdus / inactifs
17620,60,1,81.44,2,Clients perdus / inactifs
17621,21,6,3175.12,0,Clients VIP / fidèles
17622,598,2,1130.21,1,Clients perdus / inactifs
17623,33,7,2365.77,0,Clients VIP / fidèles
17624,15,4,1568.63,0,Clients VIP / fidèles
17625,18,8,5978.9,3,Clients VIP / fidèles
17626,603,1,254.0,1,Clients perdus / inactifs
17627,479,1,296.36,1,Clients perdus / inactifs
17628,81,1,75.75,2,Clients perdus / inactifs
17629,6,10,2455.52,0,Clients VIP / fidèles
17630,170,2,503.59999999999997,2,Clients perdus / inactifs
17631,2,7,998.49,0,Clients VIP / fidèles
17633,31,7,2057.39,0,Clients VIP / fidèles
17634,36,9,2358.59,0,Clients VIP / fidèles
17635,424,3,1265.58,1,Clients perdus / inactifs
17636,19,1,285.56,2,Clients perdus / inactifs
17637,31,2,547.0600000000001,2,Clients perdus / inactifs
17638,647,2,842.4,1,Clients perdus / inactifs
17639,276,6,615.17,0,Clients VIP / fidèles
17640,87,6,3168.94,0,Clients VIP / fidèles
17642,120,5,1824.49,0,Clients VIP / fidèles
17643,373,2,439.7,1,Clients perdus / inactifs
17644,1,20,6028.6,3,Clients VIP / fidèles
17646,219,12,3898.79,3,Clients VIP / fidèles
17647,65,3,331.65999999999997,2,Clients perdus / inactifs
17648,61,5,2216.37,0,Clients VIP / fidèles
17649,138,3,1578.89,0,Clients VIP / fidèles
17650,21,1,166.08,2,Clients perdus / inactifs
17651,12,16,5703.52,3,Clients VIP / fidèles
17652,25,12,4867.72,3,Clients VIP / fidèles
17653,37,4,1207.56,0,Clients VIP / fidèles
17654,277,1,117.55,2,Clients perdus / inactifs
17655,11,9,2976.38,0,Clients VIP / fidèles
17656,73,5,1674.69,0,Clients VIP / fidèles
17657,430,1,126.0,1,Clients perdus / inactifs
17658,26,2,595.42,2,Clients perdus / inactifs
17659,17,14,3586.9900000000002,3,Clients VIP / fidèles
17660,141,2,342.22,2,Clients perdus / inactifs
17662,662,2,412.92,1,Clients perdus / inactifs
17663,26,17,5175.83,3,Clients VIP / fidèles
17664,19,4,1166.23,0,Clients VIP / fidèles
17665,493,1,563.1,1,Clients perdus / inactifs
17666,4,5,2047.8,0,Clients VIP / fidèles
17667,66,9,3950.7,3,Clients VIP / fidèles
17668,1,2,347.75,2,Clients perdus / inactifs
17669,43,10,6142.35,3,Clients VIP / fidèles
17670,228,1,205.7,2,Clients perdus / inactifs
17671,16,5,2009.16,0,Clients VIP / fidèles
17672,50,6,5663.74,0,Clients VIP / fidèles
17673,2,13,4173.88,3,Clients VIP / fidèles
17674,74,2,551.04,2,Clients perdus / inactifs
17675,1,70,37642.48,3,Clients VIP / fidèles
17676,4,10,2448.64,0,Clients VIP / fidèles
17677,2,54,35058.46,3,Clients VIP / fidèles
17678,264,2,599.76,2,Clients perdus / inactifs
17679,53,7,3577.61,0,Clients VIP / fidèles
17680,24,3,497.45,2,Clients perdus / inactifs
17681,597,5,731.2,1,Clients perdus / inactifs
17682,10,11,4065.28,3,Clients VIP / fidèles
17683,386,3,819.01,1,Clients perdus / inactifs
17684,44,1,239.41,2,Clients perdus / inactifs
17685,17,12,5454.95,3,Clients VIP / fidèles
17686,7,9,8296.81,3,Clients VIP / fidèles
17687,421,1,432.68,1,Clients perdus / inactifs
17688,394,1,304.2,1,Clients perdus / inactifs
17689,388,2,317.08,1,Clients perdus / inactifs
17690,30,20,6963.8,3,Clients VIP / fidèles
17691,358,4,637.5500000000001,1,Clients perdus / inactifs
17692,127,12,2960.44,3,Clients VIP / fidèles
17693,137,1,200.47,2,Clients perdus / inactifs
17694,142,3,1695.97,0,Clients VIP / fidèles
17695,132,5,1746.04,0,Clients VIP / fidèles
17696,38,27,7679.59,3,Clients VIP / fidèles
17697,236,1,338.95,2,Clients perdus / inactifs
17698,261,1,154.95,2,Clients perdus / inactifs
17699,477,2,442.0,1,Clients perdus / inactifs
17700,17,14,6679.97,3,Clients VIP / fidèles
17701,253,1,417.95,2,Clients perdus / inactifs
17702,30,6,3144.04,0,Clients VIP / fidèles
17703,35,4,1094.84,0,Clients VIP / fidèles
17704,169,2,885.19,2,Clients perdus / inactifs
17705,3,11,2083.9,0,Clients VIP / fidèles
17706,4,31,20272.15,3,Clients VIP / fidèles
17707,185,8,609.3000000000001,0,Clients VIP / fidèles
17708,188,4,884.1800000000001,0,Clients VIP / fidèles
17709,170,5,671.01,0,Clients VIP / fidèles
17710,424,1,293.5,1,Clients perdus / inactifs
17711,11,2,385.1,2,Clients perdus / inactifs
17712,45,1,522.91,2,Clients perdus / inactifs
17713,382,4,1198.09,1,Clients perdus / inactifs
17714,321,5,1410.18,0,Clients VIP / fidèles
17715,201,2,489.59999999999997,2,Clients perdus / inactifs
17716,23,24,15956.97,3,Clients VIP / fidèles
17717,421,1,376.92,1,Clients perdus / inactifs
17718,232,2,439.18,2,Clients perdus / inactifs
17719,38,15,5396.04,3,Clients VIP / fidèles
17720,26,10,2666.91,0,Clients VIP / fidèles
17721,659,1,307.21000000000004,1,Clients perdus / inactifs
17722,96,5,3520.2200000000003,0,Clients VIP / fidèles
17723,127,7,3378.4000000000005,0,Clients VIP / fidèles
17724,71,3,1033.0,0,Clients VIP / fidèles
17725,16,11,3439.08,3,Clients VIP / fidèles
17726,395,7,1092.06,0,Clients VIP / fidèles
17727,15,1,1060.25,2,Clients perdus / inactifs
17728,4,5,4238.76,0,Clients VIP / fidèles
17729,596,1,438.65000000000003,1,Clients perdus / inactifs
17730,3,20,7773.8,3,Clients VIP / fidèles
17731,79,6,1708.99,0,Clients VIP / fidèles
17732,373,8,2166.42,0,Clients VIP / fidèles
17733,39,2,692.19,2,Clients perdus / inactifs
17734,54,6,1442.32,0,Clients VIP / fidèles
17735,2,26,16790.33,3,Clients VIP / fidèles
17736,9,3,377.44,2,Clients perdus / inactifs
17737,9,2,168.24,2,Clients perdus / inactifs
17738,19,13,4183.56,3,Clients VIP / fidèles
17739,12,18,7730.59,3,Clients VIP / fidèles
17740,389,6,426.9,1,Clients perdus / inactifs
17741,407,2,101.1,1,Clients perdus / inactifs
17742,113,11,2098.48,0,Clients VIP / fidèles
17743,448,1,229.2,1,Clients perdus / inactifs
17744,4,7,2649.14,0,Clients VIP / fidèles
17745,478,2,600.34,1,Clients perdus / inactifs
17746,240,4,904.1800000000001,0,Clients VIP / fidèles
17747,113,1,71.4,2,Clients perdus / inactifs
17748,527,1,358.15,1,Clients perdus / inactifs
17749,178,3,1026.18,0,Clients VIP / fidèles
17750,5,9,1694.16,0,Clients VIP / fidèles
17751,421,1,157.85999999999999,1,Clients perdus / inactifs
17752,359,1,80.64,1,Clients perdus / inactifs
17753,464,4,382.06,1,Clients perdus / inactifs
